genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1390		VBIParDis29947_1390		1632340	1632558	+	219		hypothetical protein		PLF_375288_00015204	PGF_02733335			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1391	BDI_1404	VBIParDis29947_1391	A6LBU8	1632656	1632949	+	294		Nucleotidyltransferase domain protein, BT0168 group	FIG01356727	PLF_375288_00002944	PGF_00026496			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1392	BDI_1406	VBIParDis29947_1392	A6LBV0	1633510	1634601	-	1092		Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)	FIG00002463	PLF_375288_00013398	PGF_00046044	GO:0009058|biosynthetic process	2.4.1.-|Hexosyltransferases.	00051|Fructose and mannose metabolism;00512|O-Glycan biosynthesis;00513|High-mannose type N-glycan biosynthesis;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00540|Lipopolysaccharide biosynthesis;00550|Peptidoglycan biosynthesis;00561|Glycerolipid metabolism;00563|Glycosylphosphatidylinositol(GPI)-anchor biosynthesis;00600|Sphingolipid metabolism;00601|Glycosphingolipid biosynthesis - lacto and neolacto series;00603|Glycosphingolipid biosynthesis - globo series;00604|Glycosphingolipid biosynthesis - ganglio series;00906|Carotenoid biosynthesis;00908|Zeatin biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00944|Flavone and flavonol biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00965|Betalain biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1393	BDI_1407	VBIParDis29947_1393	A6LBV1	1634653	1635570	-	918		FIG00898277: hypothetical protein	FIG01640091	PLF_375288_00014144	PGF_02732576			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1394	BDI_1408	VBIParDis29947_1394	A6LBV2	1635585	1636265	-	681		Galactoside O-acetyltransferase (EC 2.3.1.18)	FIG00139238	PLF_375288_00009476	PGF_02736460	GO:0008870|galactoside O-acetyltransferase activity	2.3.1.18|Galactoside O-acetyltransferase	
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1395	BDI_1409	VBIParDis29947_1395	A6LBV3	1636252	1637409	-	1158		hypothetical protein	FIG00638284	PLF_375288_00013399	PGF_02732236			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1396	BDI_1410	VBIParDis29947_1396	A6LBV4	1637387	1638655	-	1269		hypothetical protein	FIG00394362	PLF_375288_00013400	PGF_02732237			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1397	BDI_1411	VBIParDis29947_1397	A6LBV5	1638678	1639655	-	978		hypothetical protein	FIG00454917	PLF_375288_00013401	PGF_02732238			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1398	BDI_1412	VBIParDis29947_1398	A6LBV6	1639710	1640675	-	966		Polysaccharide polymerization protein	FIG01342735	PLF_375288_00013402	PGF_00034928			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1399	BDI_1413	VBIParDis29947_1399	A6LBV7	1640668	1641627	-	960		Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)	FIG00003580	PLF_375288_00014103	PGF_02732548		2.7.8.-|Transferases for other substituted phosphate groups.	00440|Phosphonate and phosphinate metabolism;00513|High-mannose type N-glycan biosynthesis;00564|Glycerophospholipid metabolism;00600|Sphingolipid metabolism;00770|Pantothenate and CoA biosynthesis
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1400	BDI_1414	VBIParDis29947_1400	A6LBV8	1641634	1642884	-	1251		Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids	FIG01318398	PLF_375288_00013880	PGF_02732408	GO:0000271|polysaccharide biosynthetic process;GO:0016020|membrane		
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1401	BDI_1415	VBIParDis29947_1401	A6LBV9	1642969	1644708	-	1740		Phosphocholine cytidylyltransferase (EC 2.7.7.15) / Aspartate aminotransferase (EC 2.6.1.1)	FIG01305039	PLF_375288_00006135	PGF_00033372	GO:0004069|aspartate transaminase activity	2.6.1.1|Aspartate transaminase;2.7.7.15|Choline-phosphate cytidylyltransferase	00250|Alanine, aspartate and glutamate metabolism;00270|Cysteine and methionine metabolism;00330|Arginine and proline metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis;00440|Phosphonate and phosphinate metabolism;00564|Glycerophospholipid metabolism;00710|Carbon fixation in photosynthetic organisms;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1402	BDI_1417	VBIParDis29947_1402	A6LBW1	1645485	1646243	-	759		hypothetical protein	FIG00638284	PLF_375288_00001466	PGF_00369051			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1403	BDI_1418	VBIParDis29947_1403	A6LBW2	1646295	1647437	-	1143		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	FIG01955782	PLF_375288_00000019	PGF_00065903	GO:0036380|UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	2.7.8.33|UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1404	BDI_1419	VBIParDis29947_1404	A6LBW3	1647434	1647823	-	390		Hypothetical protein clustered with UpdY	FIG00896715	PLF_375288_00000063	PGF_00116026			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1405	BDI_1420	VBIParDis29947_1405	A6LBW4	1647878	1648843	-	966		Capsular polysaccharide transcription antitermination protein, UpxY family	FIG00037943	PLF_375288_00000047	PGF_00416361			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1406	BDI_1421	VBIParDis29947_1406	A6LBW5	1649514	1650449	-	936		hypothetical protein	FIG01378859	PLF_375288_00000087	PGF_00177715			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1407	BDI_1422	VBIParDis29947_1407	A6LBW6	1650534	1653356	+	2823		Beta-galactosidase (EC 3.2.1.23)	FIG00001548	PLF_375288_00002926	PGF_00401635	GO:0004565|beta-galactosidase activity	3.2.1.23|Beta-galactosidase	00052|Galactose metabolism;00531|Glycosaminoglycan degradation;00600|Sphingolipid metabolism;00604|Glycosphingolipid biosynthesis - ganglio series
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1408	BDI_1423	VBIParDis29947_1408	A6LBW7	1653432	1655675	-	2244		Excinuclease ABC subunit A paralog of unknown function	FIG00133034	PLF_375288_00001803	PGF_00424968	GO:0005524|ATP binding;GO:0016887|ATPase activity		
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1409	BDI_1424	VBIParDis29947_1409	A6LBW8	1656209	1657120	-	912		hypothetical protein	FIG00897507	PLF_375288_00002531	PGF_00321289			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1410	BDI_1425	VBIParDis29947_1410	A6LBW9	1657117	1657560	-	444		FIG00897771: hypothetical protein	FIG00897769	PLF_375288_00003252	PGF_00210440			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1411		VBIParDis29947_1411		1657664	1657810	-	147		hypothetical protein	FIG00638284	PLF_375288_00004306	PGF_02734795			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1412	BDI_1426	VBIParDis29947_1412	A6LBX0	1657847	1658959	+	1113		beta-hexosaminidase precursor	FIG00847085	PLF_375288_00001723	PGF_00069021			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1413	BDI_1427	VBIParDis29947_1413	A6LBX1	1659085	1659648	+	564		Maltose O-acetyltransferase (EC 2.3.1.79)	FIG00001636	PLF_375288_00001573	PGF_00019073	GO:0008925|maltose O-acetyltransferase activity	2.3.1.79|Maltose O-acetyltransferase	
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1414	BDI_1428	VBIParDis29947_1414	A6LBX2	1659662	1660564	-	903		Transcriptional regulator, AraC family	FIG00510130	PLF_375288_00002418	PGF_00058955			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1415	BDI_1430	VBIParDis29947_1415	A6LBX3	1660926	1662239	+	1314		Aspartate aminotransferase (EC 2.6.1.1)	FIG00719736	PLF_375288_00000563	PGF_00066710	GO:0004069|aspartate transaminase activity	2.6.1.1|Aspartate transaminase	00250|Alanine, aspartate and glutamate metabolism;00270|Cysteine and methionine metabolism;00330|Arginine and proline metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis;00710|Carbon fixation in photosynthetic organisms;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1416		VBIParDis29947_1416		1662230	1662361	-	132		hypothetical protein	FIG00638284	PLF_375288_00003278	PGF_02734680			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1417	BDI_1431	VBIParDis29947_1417	A6LBX4	1662360	1662956	+	597		Transcriptional regulator	FIG00003845	PLF_375288_00001451	PGF_00058119			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1418	BDI_1432	VBIParDis29947_1418	A6LBX5	1662948	1663463	-	516		Spermidine N1-acetyltransferase (EC 2.3.1.57)	FIG00001355	PLF_375288_00002688	PGF_00142269	GO:0004145|diamine N-acetyltransferase activity	2.3.1.57|Diamine N-acetyltransferase	00330|Arginine and proline metabolism
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1419	BDI_1433	VBIParDis29947_1419	A6LBX6	1663481	1664647	-	1167		Glycosyl transferase, group 2 family	FIG00003788	PLF_375288_00001668	PGF_00009509			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1420	BDI_1434	VBIParDis29947_1420	A6LBX7	1664673	1665299	-	627	recR	Recombination protein RecR	FIG00000190	PLF_375288_00001005	PGF_00047131	GO:0003676|nucleic acid binding;GO:0006281|DNA repair;GO:0006304|DNA modification;GO:0006310|DNA recombination		
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1421	BDI_1436	VBIParDis29947_1421	A6LBX9	1665872	1667782	+	1911		Oligopeptide transporter, OPT family	FIG01312850	PLF_375288_00000269	PGF_00027075			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1422	BDI_1437	VBIParDis29947_1422	A6LBY0	1667830	1669113	+	1284		Amidase enhancer	FIG00939777	PLF_375288_00000213	PGF_00049816			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1423	BDI_1438	VBIParDis29947_1423	A6LBY1	1669262	1671640	+	2379		hypothetical protein	FIG00936018	PLF_375288_00001843	PGF_00098878			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1424	BDI_1439	VBIParDis29947_1424	A6LBY2	1671866	1673449	+	1584		5'-nucleotidase (EC 3.1.3.5); 2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16); Putative UDP-sugar hydrolase (EC 3.6.1.45)	FIG00369872	PLF_375288_00002016	PGF_00425944	GO:0008253|5'-nucleotidase activity;GO:0008663|2',3'-cyclic-nucleotide 2'-phosphodiesterase activity	3.1.3.5|5'-nucleotidase;3.1.4.16|2',3'-cyclic-nucleotide 2'-phosphodiesterase;3.6.1.45|UDP-sugar diphosphatase	00230|Purine metabolism;00230|Purine metabolism;00240|Pyrimidine metabolism;00240|Pyrimidine metabolism;00760|Nicotinate and nicotinamide metabolism
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1425		VBIParDis29947_1425		1673526	1673684	-	159		FIG00897542: hypothetical protein	FIG00897541	PLF_375288_00004837	PGF_02734867			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1426	BDI_1440	VBIParDis29947_1426	A6LBY3	1673683	1674954	+	1272		sodium/iodide co-transporter	FIG00896446	PLF_375288_00000318	PGF_00412722			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1427	BDI_1441	VBIParDis29947_1427	A6LBY4	1674999	1675601	+	603	engB	GTP-binding protein EngB	FIG00000298	PLF_375288_00000251	PGF_00007026	GO:0005525|GTP binding;GO:0005622|intracellular		
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1428	BDI_1442	VBIParDis29947_1428	A6LBY5	1675619	1677499	+	1881		hypothetical protein	FIG00897460	PLF_375288_00002577	PGF_00351030			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1429	BDI_1443	VBIParDis29947_1429	A6LBY6	1677691	1679997	-	2307		TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins	FIG00120101	PLF_375288_00000024	PGF_00057231			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1430	BDI_1444	VBIParDis29947_1430	A6LBY7	1680097	1680357	-	261		FIG00899404: hypothetical protein	FIG00898863	PLF_375288_00004266	PGF_00339900			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1431	BDI_1445	VBIParDis29947_1431	A6LBY8	1680584	1682215	+	1632		putative membrane protein	FIG00672847	PLF_375288_00001766	PGF_00409687			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1432	BDI_1446	VBIParDis29947_1432	A6LBY9	1682440	1685220	+	2781		ABC transporter-like protein	FIG00897076	PLF_375288_00000380	PGF_00006206			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1433	BDI_1447	VBIParDis29947_1433	A6LBZ0	1685306	1686085	+	780		FIG00897424: hypothetical protein	FIG00897423	PLF_375288_00002744	PGF_00113208			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1434	BDI_1448	VBIParDis29947_1434	A6LBZ1	1686268	1687455	-	1188		SAM-dependent methyltransferases	FIG00481373	PLF_375288_00001706	PGF_00049565			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1435	BDI_1449	VBIParDis29947_1435	A6LBZ2	1687462	1689702	-	2241		Two-component system sensor histidine kinase	FIG01308481	PLF_375288_00001719	PGF_00062886			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1436	BDI_1450	VBIParDis29947_1436	A6LBZ3	1689950	1691143	+	1194		Carboxynorspermidine synthase (EC 1.5.1.43)	FIG00016265	PLF_375288_00000427	PGF_00416623		1.5.1.43|Carboxynorspermidine synthase	00330|Arginine and proline metabolism
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1437	BDI_1451	VBIParDis29947_1437	A6LBZ4	1691145	1691603	+	459		Thiol peroxidase, Bcp-type (EC 1.11.1.15)	FIG00132548	PLF_375288_00001099	PGF_00056629		1.11.1.15|Peroxiredoxin	00480|Glutathione metabolism
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1438	BDI_1452	VBIParDis29947_1438	A6LBZ5	1691613	1692665	+	1053	recA	RecA protein	FIG00000234	PLF_375288_00001004	PGF_00047078			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1439	BDI_1453	VBIParDis29947_1439	A6LBZ6	1692707	1693660	+	954		FIG00936209: hypothetical protein	FIG00936206	PLF_375288_00004884	PGF_00319636			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1440	BDI_1454	VBIParDis29947_1440	A6LBZ7	1693651	1694958	+	1308		hypothetical protein	FIG00898028	PLF_375288_00001853	PGF_00187239			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1441	BDI_1455	VBIParDis29947_1441	A6LBZ8	1694997	1695632	+	636		hypothetical protein	FIG00898576	PLF_375288_00001621	PGF_00332022			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1442		VBIParDis29947_1442		1695895	1696023	-	129		hypothetical protein	FIG00638284	PLF_375288_00007249	PGF_00175792			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1443	BDI_1456	VBIParDis29947_1443	A6LBZ9	1696172	1696882	+	711		TPR/glycosyl transferase domain protein	FIG01338019	PLF_375288_00002389	PGF_00055715			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1444	BDI_1457	VBIParDis29947_1444	A6LC00	1696887	1698020	+	1134		conserved hypothetical protein, putative mannosyltransferase	FIG00897017	PLF_375288_00001724	PGF_00070060			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1445	BDI_1458	VBIParDis29947_1445	A6LC01	1698007	1699017	+	1011		hypothetical protein	FIG00897298	PLF_375288_00003187	PGF_00229578			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1446	BDI_1459	VBIParDis29947_1446	A6LC02	1698961	1699371	-	411		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	FIG00000171	PLF_375288_00005808	PGF_00078638	GO:0003848|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	2.7.6.3|2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	00790|Folate biosynthesis
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1447	BDI_1460	VBIParDis29947_1447	A6LC03	1699388	1699798	-	411		FIG00896431: hypothetical protein	FIG00896430	PLF_375288_00002685	PGF_00328613			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1448	BDI_1461	VBIParDis29947_1448	A6LC04	1700062	1702500	+	2439		Ferrous iron transport protein B	FIG00014199	PLF_375288_00000622	PGF_00004671	GO:0001882|nucleoside binding;GO:0005525|GTP binding;GO:0005622|intracellular;GO:0015093|ferrous iron transmembrane transporter activity;GO:0015684|ferrous iron transport;GO:0016021|integral to membrane		
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1449	BDI_1462	VBIParDis29947_1449	A6LC05	1702751	1703995	+	1245		hypothetical protein	FIG00638284	PLF_375288_00004685	PGF_00210679			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1450	BDI_1463	VBIParDis29947_1450	A6LC06	1703999	1705315	-	1317		UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	FIG00000532	PLF_375288_00000011	PGF_00064092	GO:0003979|UDP-glucose 6-dehydrogenase activity	1.1.1.22|UDP-glucose 6-dehydrogenase	00040|Pentose and glucuronate interconversions;00053|Ascorbate and aldarate metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1451	BDI_1464	VBIParDis29947_1451	A6LC07	1705439	1706386	+	948		Ornithine cyclodeaminase (EC 4.3.1.12)	FIG00000614	PLF_375288_00004391	PGF_00027521	GO:0008473|ornithine cyclodeaminase activity	4.3.1.12|Ornithine cyclodeaminase	00330|Arginine and proline metabolism
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1452	BDI_1465	VBIParDis29947_1452	A6LC08	1706531	1708348	+	1818		Phosphocholine cytidylyltransferase (EC 2.7.7.15) / Aspartate aminotransferase (EC 2.6.1.1)	FIG01305039	PLF_375288_00004395	PGF_00033372	GO:0004069|aspartate transaminase activity	2.6.1.1|Aspartate transaminase;2.7.7.15|Choline-phosphate cytidylyltransferase	00250|Alanine, aspartate and glutamate metabolism;00270|Cysteine and methionine metabolism;00330|Arginine and proline metabolism;00350|Tyrosine metabolism;00360|Phenylalanine metabolism;00400|Phenylalanine, tyrosine and tryptophan biosynthesis;00401|Novobiocin biosynthesis;00440|Phosphonate and phosphinate metabolism;00564|Glycerophospholipid metabolism;00710|Carbon fixation in photosynthetic organisms;00950|Isoquinoline alkaloid biosynthesis;00960|Tropane, piperidine and pyridine alkaloid biosynthesis
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1453	BDI_1466	VBIParDis29947_1453	A6LC09	1708374	1709618	+	1245		hypothetical protein	FIG01318398	PLF_375288_00004872	PGF_00317189			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1454	BDI_1467	VBIParDis29947_1454	A6LC10	1709833	1711455	-	1623		hypothetical protein	FIG01907647	PLF_375288_00013403	PGF_00112403			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1455	BDI_1468	VBIParDis29947_1455	A6LC11	1712318	1713574	+	1257		hypothetical protein	FIG00015833	PLF_375288_00003537	PGF_00311600			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1456	BDI_1469	VBIParDis29947_1456	A6LC12	1713552	1714775	+	1224		Putative glycosyltransferase protein	FIG00062054	PLF_375288_00004766	PGF_00147662			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1457	BDI_1470	VBIParDis29947_1457	A6LC13	1714772	1715851	+	1080		Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)	FIG00002463	PLF_375288_00004252	PGF_00298202	GO:0009058|biosynthetic process	2.4.1.-|Hexosyltransferases.	00051|Fructose and mannose metabolism;00512|O-Glycan biosynthesis;00513|High-mannose type N-glycan biosynthesis;00522|Biosynthesis of 12-, 14- and 16-membered macrolides;00540|Lipopolysaccharide biosynthesis;00550|Peptidoglycan biosynthesis;00561|Glycerolipid metabolism;00563|Glycosylphosphatidylinositol(GPI)-anchor biosynthesis;00600|Sphingolipid metabolism;00601|Glycosphingolipid biosynthesis - lacto and neolacto series;00603|Glycosphingolipid biosynthesis - globo series;00604|Glycosphingolipid biosynthesis - ganglio series;00906|Carotenoid biosynthesis;00908|Zeatin biosynthesis;00941|Flavonoid biosynthesis;00942|Anthocyanin biosynthesis;00944|Flavone and flavonol biosynthesis;00945|Stilbenoid, diarylheptanoid and gingerol biosynthesis;00965|Betalain biosynthesis;01051|Biosynthesis of ansamycins;01057|Biosynthesis of type II polyketide products
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1458	BDI_1471	VBIParDis29947_1458	A6LC14	1715896	1716759	-	864		Lipopolysaccharide cholinephosphotransferase LicD1 (EC 2.7.8.-)	FIG00003580	PLF_375288_00004871	PGF_00017232		2.7.8.-|Transferases for other substituted phosphate groups.	00440|Phosphonate and phosphinate metabolism;00513|High-mannose type N-glycan biosynthesis;00564|Glycerophospholipid metabolism;00600|Sphingolipid metabolism;00770|Pantothenate and CoA biosynthesis
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1459	BDI_1472	VBIParDis29947_1459	A6LC15	1716766	1718376	-	1611		Tyrosine-protein kinase Wzc (EC 2.7.10.2)	FIG00006955	PLF_375288_00004066	PGF_00063892		2.7.10.2|Non-specific protein-tyrosine kinase	04660|T cell receptor signaling pathway
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1460	BDI_1473	VBIParDis29947_1460	A6LC16	1718387	1719190	-	804		Polysaccharide export outer membrane protein	FIG01335187	PLF_375288_00004001	PGF_00034919			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1461	BDI_1474	VBIParDis29947_1461	A6LC17	1719387	1720226	+	840		S1 RNA binding domain	FIG01312189	PLF_375288_00001705	PGF_00049434			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1462	BDI_1475	VBIParDis29947_1462	A6LC18	1720323	1722110	-	1788		Translation elongation factor LepA	FIG00000165	PLF_375288_00000298	PGF_00060414			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1463	BDI_1476	VBIParDis29947_1463	A6LC19	1722197	1724395	+	2199		hypothetical protein	FIG00898324	PLF_375288_00002582	PGF_00265398			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1464	BDI_1477	VBIParDis29947_1464	A6LC20	1724437	1724958	+	522		Acetyltransferase	FIG00149164	PLF_375288_00002017	PGF_00027358			
435591.13	Parabacteroides distasonis ATCC 8503	NC_009615	PATRIC	CDS	fig|435591.13.peg.1465	BDI_1479	VBIParDis29947_1465	A6LC21	1725192	1725752	-	561		Rubrerythrin	FIG00001067	PLF_375288_00001036	PGF_00049283			
